epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1205.5,1.45264,0.90088,0.79226,0.61053,0.55204,0.5538,0.32791,1.27947,0.77554,0.80365,0.000479705,0.000479705,0.000479705
43,1232.56,1.41489,1.12328,0.79153,0.61259,0.54241,0.54935,0.31789,1.29557,0.77224,0.80391,0.00047921,0.00047921,0.00047921
44,1262.95,1.32831,0.85707,0.78545,0.62179,0.56978,0.56089,0.33069,1.2477,0.75036,0.80396,0.000478715,0.000478715,0.000478715
45,1291.65,1.42231,0.88821,0.79425,0.63486,0.56984,0.55958,0.32639,1.3067,0.76261,0.80442,0.00047822,0.00047822,0.00047822
46,1323.43,1.39211,0.8632,0.77904,0.65795,0.57164,0.5771,0.3428,1.26197,0.75907,0.80425,0.000477725,0.000477725,0.000477725
47,1349.78,1.52526,0.91768,0.7906,0.64342,0.57093,0.57639,0.34185,1.24245,0.74804,0.80354,0.00047723,0.00047723,0.00047723
48,1381.43,1.52576,1.30506,0.78461,0.65246,0.57446,0.58714,0.34776,1.24119,0.73148,0.80357,0.000476735,0.000476735,0.000476735
49,1407.47,1.50642,1.33851,0.78802,0.64178,0.55494,0.56779,0.31731,1.37882,0.77509,0.80495,0.00047624,0.00047624,0.00047624
50,1432.61,1.52465,0.92105,0.78937,0.6596,0.5701,0.58028,0.35021,1.21367,0.73221,0.80301,0.000475745,0.000475745,0.000475745
51,1474.93,1.40031,0.86485,0.78452,0.64549,0.56825,0.5686,0.33344,1.26202,0.75982,0.80304,0.00047525,0.00047525,0.00047525
52,1498.07,1.41785,0.87074,0.78959,0.65606,0.57624,0.58598,0.34509,1.25287,0.73552,0.80477,0.000474755,0.000474755,0.000474755
53,1522.04,1.40586,0.90009,0.79581,0.63407,0.57543,0.57875,0.33981,1.24787,0.73608,0.80323,0.00047426,0.00047426,0.00047426
54,1545.34,1.43768,0.87861,0.78691,0.65306,0.56709,0.58368,0.34889,1.22484,0.73128,0.80146,0.000473765,0.000473765,0.000473765
