epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1683.11,1.10393,0.60086,0.88397,0.82432,0.7464,0.84387,0.50793,1.09249,0.62096,0.8584,0.00045941,0.00045941,0.00045941
43,1721.29,1.11564,0.60365,0.88844,0.83529,0.69345,0.80123,0.49585,1.10599,0.64354,0.8574,0.00045842,0.00045842,0.00045842
44,1759.71,1.10091,0.59738,0.88693,0.82555,0.73967,0.83238,0.50468,1.10483,0.61323,0.8614,0.00045743,0.00045743,0.00045743
45,1798.06,1.10257,0.59855,0.88676,0.83682,0.73123,0.83538,0.50012,1.10058,0.60357,0.86106,0.00045644,0.00045644,0.00045644
46,1835.97,1.10711,0.59119,0.88594,0.8314,0.71803,0.81949,0.50171,1.10047,0.62644,0.86438,0.00045545,0.00045545,0.00045545
47,1874.84,1.10871,0.59338,0.88321,0.84651,0.72922,0.84,0.50251,1.10243,0.61751,0.85967,0.00045446,0.00045446,0.00045446
48,1913.21,1.10295,0.59698,0.88282,0.83745,0.73549,0.83477,0.50563,1.09494,0.61189,0.85719,0.00045347,0.00045347,0.00045347
49,1952.89,1.09627,0.59274,0.88368,0.82248,0.75102,0.84325,0.51072,1.10722,0.60232,0.85839,0.00045248,0.00045248,0.00045248
50,1991.34,1.10475,0.5941,0.89349,0.82177,0.7536,0.83978,0.51303,1.09055,0.61696,0.85606,0.00045149,0.00045149,0.00045149
51,2029.76,1.09866,0.58892,0.88358,0.82177,0.7549,0.838,0.50771,1.09788,0.60465,0.86083,0.0004505,0.0004505,0.0004505
52,2067.95,1.08575,0.58659,0.8858,0.81273,0.74281,0.83438,0.50758,1.10188,0.61045,0.86062,0.00044951,0.00044951,0.00044951
53,2106.41,1.11933,0.59849,0.88978,0.82939,0.76382,0.84858,0.51427,1.08767,0.60003,0.85829,0.00044852,0.00044852,0.00044852
54,2144.86,1.0937,0.58335,0.87765,0.8305,0.73505,0.83858,0.50728,1.0984,0.60288,0.85619,0.00044753,0.00044753,0.00044753
55,2183.25,1.07626,0.57259,0.87888,0.84839,0.72515,0.83443,0.49624,1.11454,0.60901,0.86159,0.00044654,0.00044654,0.00044654
56,2222.92,1.08938,0.58,0.88331,0.84084,0.72782,0.83479,0.50908,1.10279,0.61603,0.85869,0.00044555,0.00044555,0.00044555
57,2263.02,1.08781,0.5836,0.88285,0.82988,0.73572,0.83762,0.51399,1.09148,0.60581,0.8567,0.00044456,0.00044456,0.00044456
58,2301.96,1.08962,0.57942,0.88228,0.83469,0.7457,0.84165,0.51308,1.09348,0.60687,0.86029,0.00044357,0.00044357,0.00044357
59,2341.04,1.08862,0.58409,0.88284,0.84257,0.72155,0.83353,0.51032,1.10565,0.60586,0.86124,0.00044258,0.00044258,0.00044258
60,2379.74,1.06777,0.5713,0.87437,0.82736,0.75123,0.8459,0.51602,1.09236,0.59702,0.85665,0.00044159,0.00044159,0.00044159
61,2419.68,1.08392,0.56916,0.87288,0.81838,0.75238,0.84182,0.51954,1.08231,0.5982,0.85433,0.0004406,0.0004406,0.0004406
62,2459.18,1.07326,0.57342,0.87299,0.83333,0.75337,0.84703,0.52006,1.06818,0.58908,0.85231,0.00043961,0.00043961,0.00043961
63,2497.89,1.10986,0.58778,0.88458,0.85353,0.71969,0.83346,0.51357,1.09564,0.60112,0.85664,0.00043862,0.00043862,0.00043862
64,2537.38,1.08491,0.57821,0.87982,0.85099,0.72282,0.83862,0.5139,1.09255,0.60726,0.8541,0.00043763,0.00043763,0.00043763
65,2576.96,1.08046,0.57805,0.88122,0.8401,0.72356,0.83162,0.50578,1.10372,0.60285,0.85617,0.00043664,0.00043664,0.00043664
66,2617.23,1.08869,0.57821,0.88382,0.85338,0.74748,0.84687,0.52449,1.06655,0.58743,0.85176,0.00043565,0.00043565,0.00043565
67,2658.52,1.07457,0.56956,0.87648,0.84828,0.74222,0.84754,0.51855,1.07482,0.59221,0.85036,0.00043466,0.00043466,0.00043466
68,2699.11,1.08736,0.58488,0.87901,0.84113,0.73502,0.84373,0.51757,1.08028,0.59248,0.85285,0.00043367,0.00043367,0.00043367
69,2739.43,1.07869,0.57685,0.88113,0.83014,0.75081,0.84659,0.51963,1.07365,0.58668,0.8527,0.00043268,0.00043268,0.00043268
70,2780.8,1.08425,0.58293,0.88397,0.81167,0.74667,0.83768,0.51041,1.09223,0.60192,0.8579,0.00043169,0.00043169,0.00043169
71,2822.98,1.08507,0.58227,0.88284,0.81586,0.75708,0.84188,0.51359,1.0973,0.59765,0.85688,0.0004307,0.0004307,0.0004307
72,2864.55,1.08325,0.5763,0.87852,0.8371,0.72643,0.83579,0.5107,1.09711,0.60124,0.85773,0.00042971,0.00042971,0.00042971
73,2906.09,1.09207,0.57198,0.87852,0.84549,0.75105,0.85275,0.52117,1.0676,0.58251,0.85071,0.00042872,0.00042872,0.00042872
74,2948.71,1.06548,0.56635,0.87238,0.83283,0.74859,0.84567,0.51927,1.06907,0.57949,0.84957,0.00042773,0.00042773,0.00042773
75,2991.47,1.06454,0.56674,0.8746,0.84339,0.7464,0.84474,0.52283,1.06878,0.58317,0.8516,0.00042674,0.00042674,0.00042674
76,3032.19,1.06939,0.56402,0.87301,0.8321,0.7385,0.83459,0.50665,1.09758,0.59882,0.85418,0.00042575,0.00042575,0.00042575
77,3072.57,1.06145,0.55624,0.87756,0.83159,0.75615,0.84935,0.52146,1.06308,0.57603,0.85092,0.00042476,0.00042476,0.00042476
78,3114.07,1.08171,0.5742,0.87983,0.84655,0.7399,0.84549,0.52144,1.0758,0.5892,0.85551,0.00042377,0.00042377,0.00042377
79,3157.11,1.06604,0.56473,0.87396,0.83567,0.73618,0.8425,0.51622,1.08739,0.58636,0.85097,0.00042278,0.00042278,0.00042278
80,3198.99,1.08562,0.57617,0.88531,0.82913,0.73572,0.83754,0.51998,1.084,0.59826,0.84856,0.00042179,0.00042179,0.00042179
81,3240.42,1.0517,0.54977,0.87659,0.84282,0.74843,0.84134,0.52469,1.06479,0.58246,0.84982,0.0004208,0.0004208,0.0004208
82,3282.45,1.0725,0.56757,0.88026,0.8463,0.73456,0.843,0.51525,1.10251,0.58799,0.85584,0.00041981,0.00041981,0.00041981
83,3324.87,1.0676,0.5539,0.87519,0.82877,0.75639,0.84997,0.52573,1.06949,0.58094,0.85122,0.00041882,0.00041882,0.00041882
84,3367.16,1.05555,0.553,0.8699,0.83182,0.76154,0.84915,0.52133,1.06712,0.57599,0.84817,0.00041783,0.00041783,0.00041783
85,3410.02,1.08231,0.57067,0.87966,0.83756,0.74482,0.84489,0.51942,1.06736,0.58117,0.85382,0.00041684,0.00041684,0.00041684
86,3454.6,1.05618,0.55853,0.87592,0.85121,0.76033,0.85775,0.52959,1.05315,0.56997,0.84704,0.00041585,0.00041585,0.00041585
87,3495.41,1.05947,0.54734,0.87732,0.83355,0.77341,0.86028,0.52832,1.06071,0.56963,0.84701,0.00041486,0.00041486,0.00041486
88,3535.92,1.06114,0.55652,0.87306,0.84212,0.75383,0.8478,0.52988,1.05537,0.57744,0.84542,0.00041387,0.00041387,0.00041387
89,3577.64,1.06728,0.55789,0.87585,0.82957,0.75286,0.84645,0.52033,1.0851,0.58517,0.85296,0.00041288,0.00041288,0.00041288
90,3617.82,1.05167,0.55842,0.86698,0.85767,0.76057,0.85983,0.53219,1.0523,0.56969,0.84776,0.00041189,0.00041189,0.00041189
91,3658.27,1.04171,0.5499,0.86941,0.84158,0.74803,0.84801,0.52602,1.06147,0.58427,0.84748,0.0004109,0.0004109,0.0004109
92,3699.26,1.06149,0.5584,0.87601,0.85675,0.75569,0.85219,0.52946,1.05233,0.56867,0.85087,0.00040991,0.00040991,0.00040991
93,3740.18,1.05159,0.54878,0.87755,0.84441,0.77078,0.8641,0.53154,1.05471,0.5695,0.84697,0.00040892,0.00040892,0.00040892
94,3781.14,1.04849,0.54651,0.87114,0.83708,0.76246,0.8496,0.52387,1.059,0.57658,0.84842,0.00040793,0.00040793,0.00040793
95,3821.83,1.06256,0.5591,0.87111,0.84544,0.75476,0.85586,0.52889,1.05621,0.57283,0.8461,0.00040694,0.00040694,0.00040694
96,3861.41,1.04748,0.54814,0.86777,0.84276,0.77174,0.85955,0.53574,1.04353,0.56293,0.84481,0.00040595,0.00040595,0.00040595
97,3901.44,1.05488,0.55143,0.87325,0.83726,0.74796,0.84788,0.52429,1.06821,0.58111,0.85101,0.00040496,0.00040496,0.00040496
98,3942.98,1.0412,0.54715,0.87079,0.83354,0.76777,0.85749,0.53255,1.0532,0.56457,0.84665,0.00040397,0.00040397,0.00040397
99,3983.06,1.05755,0.55286,0.87293,0.84779,0.75639,0.85717,0.53025,1.05678,0.57495,0.84686,0.00040298,0.00040298,0.00040298
100,4024.12,1.0642,0.55256,0.87484,0.8422,0.75848,0.85408,0.53124,1.05725,0.57184,0.84645,0.00040199,0.00040199,0.00040199
101,4063.84,1.04667,0.5472,0.8725,0.84121,0.77288,0.86086,0.53236,1.04858,0.5604,0.84883,0.000401,0.000401,0.000401
102,4105.18,1.04643,0.55363,0.87135,0.8474,0.73637,0.84659,0.52013,1.07726,0.57841,0.84904,0.00040001,0.00040001,0.00040001
103,4146.15,1.04108,0.54858,0.87106,0.838,0.77362,0.86281,0.53583,1.04657,0.56213,0.84397,0.00039902,0.00039902,0.00039902
104,4187.07,1.04413,0.54898,0.87327,0.83041,0.77682,0.85853,0.53421,1.04281,0.56107,0.84598,0.00039803,0.00039803,0.00039803
105,4228.72,1.04369,0.54139,0.87217,0.84383,0.75914,0.85425,0.52839,1.06112,0.5717,0.8468,0.00039704,0.00039704,0.00039704
106,4269,1.04748,0.5503,0.87022,0.83874,0.76341,0.85675,0.53077,1.05251,0.56593,0.84477,0.00039605,0.00039605,0.00039605
107,4308.11,1.06372,0.5569,0.87564,0.86457,0.75313,0.86234,0.5355,1.04987,0.55833,0.84682,0.00039506,0.00039506,0.00039506
108,4348.28,1.04358,0.54461,0.87079,0.85125,0.75128,0.85333,0.53454,1.05105,0.56617,0.84722,0.00039407,0.00039407,0.00039407
109,4390.01,1.02843,0.53467,0.86306,0.84497,0.77566,0.86371,0.53815,1.04102,0.55518,0.84514,0.00039308,0.00039308,0.00039308
110,4430.95,1.02754,0.53571,0.86869,0.84111,0.7585,0.85543,0.53583,1.04328,0.56536,0.84398,0.00039209,0.00039209,0.00039209
111,4470.57,1.04867,0.53999,0.87332,0.83878,0.76484,0.85953,0.52882,1.052,0.56041,0.84232,0.0003911,0.0003911,0.0003911
112,4509.66,1.04155,0.54798,0.87048,0.84027,0.76477,0.85478,0.53193,1.04913,0.55795,0.84741,0.00039011,0.00039011,0.00039011
113,4548.34,1.0345,0.5426,0.87362,0.84946,0.75482,0.85701,0.53212,1.04534,0.56018,0.84746,0.00038912,0.00038912,0.00038912
114,4588.44,1.04951,0.54563,0.87433,0.8493,0.75778,0.85817,0.53153,1.04992,0.56187,0.84567,0.00038813,0.00038813,0.00038813
115,4627.95,1.0368,0.53673,0.87376,0.8355,0.76591,0.8592,0.53159,1.05361,0.55801,0.84791,0.00038714,0.00038714,0.00038714
116,4667.57,1.03321,0.53071,0.86536,0.82835,0.78216,0.86356,0.53831,1.03832,0.55501,0.84547,0.00038615,0.00038615,0.00038615
117,4706.28,1.03576,0.53652,0.86557,0.84488,0.76528,0.85826,0.5361,1.04495,0.55726,0.84589,0.00038516,0.00038516,0.00038516
118,4745.4,1.04248,0.53552,0.86974,0.85192,0.76423,0.8647,0.53626,1.04475,0.55206,0.84575,0.00038417,0.00038417,0.00038417
119,4784.46,1.0349,0.53513,0.87358,0.84663,0.76312,0.86308,0.53909,1.04109,0.54743,0.84567,0.00038318,0.00038318,0.00038318
120,4825.09,1.03142,0.53249,0.86605,0.8473,0.77191,0.86565,0.53803,1.03579,0.55094,0.84213,0.00038219,0.00038219,0.00038219
121,4866.25,1.03088,0.53442,0.87241,0.84105,0.77171,0.86623,0.53984,1.03638,0.54983,0.84528,0.0003812,0.0003812,0.0003812
122,4906.58,1.03367,0.53987,0.86578,0.84337,0.77055,0.86595,0.53679,1.04702,0.55476,0.84695,0.00038021,0.00038021,0.00038021
123,4946.78,1.03695,0.53218,0.86961,0.82097,0.77207,0.8542,0.53001,1.06016,0.56287,0.85182,0.00037922,0.00037922,0.00037922
124,4986.14,1.03138,0.53232,0.86497,0.82254,0.77611,0.8578,0.53731,1.05044,0.55844,0.84731,0.00037823,0.00037823,0.00037823
125,5025.53,1.03065,0.52855,0.86618,0.83294,0.77349,0.86,0.53903,1.04094,0.55447,0.84462,0.00037724,0.00037724,0.00037724
126,5064.79,1.01459,0.52554,0.86034,0.83841,0.77596,0.86718,0.53919,1.04714,0.5508,0.84604,0.00037625,0.00037625,0.00037625
127,5105.71,1.03774,0.53731,0.86368,0.83739,0.76684,0.86418,0.53744,1.04132,0.55251,0.84397,0.00037526,0.00037526,0.00037526
128,5147.3,1.02223,0.52778,0.86264,0.85059,0.77742,0.86962,0.54322,1.03291,0.54388,0.84458,0.00037427,0.00037427,0.00037427
129,5189.73,1.01737,0.52378,0.86649,0.83972,0.77746,0.8659,0.54436,1.03156,0.54316,0.84271,0.00037328,0.00037328,0.00037328
130,5232.59,1.03014,0.53281,0.86124,0.83177,0.79494,0.87203,0.54453,1.02699,0.54113,0.84234,0.00037229,0.00037229,0.00037229
131,5272.62,1.04002,0.53206,0.86857,0.8467,0.76614,0.8656,0.53998,1.03932,0.54377,0.84724,0.0003713,0.0003713,0.0003713
132,5312.74,1.01471,0.5194,0.85937,0.85123,0.76934,0.86751,0.54178,1.03326,0.54147,0.84377,0.00037031,0.00037031,0.00037031
133,5352.91,1.02352,0.52841,0.86555,0.83218,0.78031,0.86919,0.54398,1.03756,0.54385,0.84564,0.00036932,0.00036932,0.00036932
134,5397.54,1.02385,0.52823,0.86409,0.85009,0.74965,0.85816,0.53425,1.05673,0.55102,0.84987,0.00036833,0.00036833,0.00036833
