epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,1507.83,1.34438,0.7823,0.78643,0.71387,0.52049,0.56202,0.37026,1.02193,0.6876,0.78034,0.0004505,0.0004505,0.0004505
102,1520.33,1.33431,0.75898,0.78217,0.71965,0.51565,0.56309,0.36503,1.06945,0.68681,0.78146,0.000450005,0.000450005,0.000450005
103,1545.99,1.27104,0.73732,0.78422,0.72265,0.52093,0.56232,0.36677,1.05241,0.67885,0.78226,0.00044951,0.00044951,0.00044951
104,1560.02,1.3348,0.77874,0.78687,0.7368,0.51338,0.56434,0.366,1.05517,0.67291,0.78215,0.000449015,0.000449015,0.000449015
105,1578.83,1.36942,0.77424,0.7848,0.70663,0.52522,0.56609,0.37083,1.02076,0.66958,0.78156,0.00044852,0.00044852,0.00044852
106,1588.61,1.22772,0.72977,0.78854,0.71076,0.51815,0.56211,0.37341,1.005,0.68733,0.7803,0.000448025,0.000448025,0.000448025
107,1609.49,1.27559,0.7519,0.78811,0.71071,0.52102,0.56222,0.37511,1.00452,0.68942,0.78001,0.00044753,0.00044753,0.00044753
108,1622.35,1.30309,0.74074,0.78288,0.7034,0.51212,0.556,0.3671,1.03092,0.70329,0.78133,0.000447035,0.000447035,0.000447035
109,1633.43,1.25497,0.72845,0.78027,0.69776,0.5159,0.55411,0.36508,1.04663,0.70488,0.78201,0.00044654,0.00044654,0.00044654
110,1642.57,1.35391,0.76608,0.78146,0.70197,0.51372,0.55214,0.35788,1.09257,0.70253,0.78215,0.000446045,0.000446045,0.000446045
111,1659.77,1.30225,0.75278,0.79083,0.69667,0.51864,0.55558,0.35817,1.10049,0.69787,0.78221,0.00044555,0.00044555,0.00044555
112,1685.6,1.35357,0.78569,0.78659,0.71857,0.52897,0.57071,0.37996,0.98928,0.65586,0.78055,0.000445055,0.000445055,0.000445055
113,1704.53,1.30502,0.76253,0.7854,0.7136,0.52873,0.56897,0.3784,1.00071,0.65486,0.7802,0.00044456,0.00044456,0.00044456
114,1710.25,1.33276,0.743,0.78383,0.6973,0.51875,0.5629,0.37047,1.02538,0.69183,0.78019,0.000444065,0.000444065,0.000444065
115,1726.24,1.45966,0.79537,0.78342,0.6854,0.5164,0.56222,0.37384,0.99509,0.70531,0.78003,0.00044357,0.00044357,0.00044357
116,1741.35,1.3954,0.78811,0.78482,0.70113,0.51912,0.56503,0.37896,0.97403,0.6726,0.78084,0.000443075,0.000443075,0.000443075
117,1759.04,1.37245,0.80036,0.77887,0.72588,0.5091,0.56126,0.37676,0.98481,0.67264,0.78137,0.00044258,0.00044258,0.00044258
118,1776.94,1.33844,0.75562,0.77867,0.73616,0.50405,0.5652,0.37557,0.99556,0.67125,0.78139,0.000442085,0.000442085,0.000442085
119,1806.39,1.33955,0.76419,0.78514,0.71954,0.52375,0.57271,0.38077,0.99383,0.65715,0.78125,0.00044159,0.00044159,0.00044159
120,1823.27,1.40598,0.78048,0.79306,0.72463,0.51845,0.57139,0.37846,0.99963,0.65427,0.78154,0.000441095,0.000441095,0.000441095
121,1834.86,1.35604,0.74609,0.7813,0.72869,0.51527,0.57335,0.37981,0.99946,0.66036,0.78072,0.0004406,0.0004406,0.0004406
122,1851.67,1.36217,0.74759,0.79127,0.74705,0.51399,0.57608,0.38258,0.99307,0.65869,0.7797,0.000440105,0.000440105,0.000440105
123,1860.25,1.27856,0.7339,0.78747,0.73974,0.51623,0.57587,0.38211,0.98846,0.64719,0.77995,0.00043961,0.00043961,0.00043961
124,1876.26,1.3684,0.72573,0.78988,0.72231,0.52021,0.57049,0.38088,1.00938,0.65882,0.78077,0.000439115,0.000439115,0.000439115
125,1898.57,1.43588,0.76369,0.79069,0.74572,0.50929,0.5754,0.3853,0.97202,0.65391,0.78049,0.00043862,0.00043862,0.00043862
126,1903.8,1.33349,0.74462,0.78694,0.74826,0.51469,0.58102,0.38874,0.96989,0.65383,0.78028,0.000438125,0.000438125,0.000438125
127,1920.58,1.28636,0.72215,0.78302,0.74742,0.52051,0.58213,0.39087,0.96433,0.65109,0.7801,0.00043763,0.00043763,0.00043763
128,1941.37,1.35748,0.74637,0.78318,0.73251,0.51877,0.57916,0.38588,0.98234,0.65765,0.77973,0.000437135,0.000437135,0.000437135
129,1949.81,1.206,0.67636,0.78739,0.73465,0.52557,0.58241,0.38855,0.97234,0.64994,0.77939,0.00043664,0.00043664,0.00043664
130,1963.08,1.23285,0.72417,0.78046,0.73916,0.52633,0.58635,0.39034,0.99471,0.65943,0.7793,0.000436145,0.000436145,0.000436145
131,1981.19,1.38928,0.73706,0.78612,0.73867,0.51866,0.58178,0.39258,0.98445,0.67293,0.77983,0.00043565,0.00043565,0.00043565
132,1997.06,1.30817,0.71459,0.78823,0.72506,0.50686,0.56823,0.3704,1.09858,0.71513,0.7827,0.000435155,0.000435155,0.000435155
133,2013.62,1.42153,0.75128,0.78549,0.73611,0.5067,0.57124,0.37571,1.07074,0.70141,0.78149,0.00043466,0.00043466,0.00043466
134,2032.52,1.33709,0.74495,0.78346,0.76276,0.50709,0.58173,0.38742,1.02184,0.66473,0.7804,0.000434165,0.000434165,0.000434165
135,2046.23,1.26703,0.71039,0.78146,0.75846,0.50906,0.58408,0.39099,0.99859,0.65596,0.77998,0.00043367,0.00043367,0.00043367
136,2064.04,1.32423,0.73429,0.78467,0.73626,0.52968,0.58519,0.39407,0.95838,0.64206,0.78099,0.000433175,0.000433175,0.000433175
137,2079.63,1.3213,0.72057,0.78111,0.73138,0.52836,0.58378,0.38911,0.99383,0.63749,0.78193,0.00043268,0.00043268,0.00043268
138,2093.38,1.27336,0.70221,0.77931,0.73988,0.52334,0.58684,0.38223,1.04057,0.63923,0.78295,0.000432185,0.000432185,0.000432185
139,2107.73,1.31116,0.75531,0.78724,0.73707,0.52984,0.59097,0.38918,0.99552,0.62813,0.78203,0.00043169,0.00043169,0.00043169
140,2125.34,1.21453,0.67975,0.78289,0.73088,0.53013,0.58959,0.3913,0.95596,0.63217,0.78042,0.000431195,0.000431195,0.000431195
141,2142.31,1.28064,0.70726,0.7816,0.7309,0.52692,0.58813,0.38953,0.97838,0.64198,0.78024,0.0004307,0.0004307,0.0004307
142,2168.07,1.27357,0.70171,0.78337,0.7327,0.52784,0.58647,0.39159,0.97166,0.63677,0.7792,0.000430205,0.000430205,0.000430205
143,2176.58,1.20704,0.68977,0.78747,0.74418,0.5127,0.5843,0.39092,0.99258,0.64723,0.77862,0.00042971,0.00042971,0.00042971
144,2181.5,1.26183,0.68671,0.7912,0.77543,0.50701,0.59209,0.39615,0.97691,0.65134,0.77819,0.000429215,0.000429215,0.000429215
145,2201.66,1.37232,0.73239,0.78256,0.75143,0.5065,0.58581,0.3901,1.00623,0.66724,0.77858,0.00042872,0.00042872,0.00042872
146,2216.71,1.32143,0.69892,0.77075,0.7405,0.49455,0.57116,0.37872,1.05288,0.68578,0.78042,0.000428225,0.000428225,0.000428225
147,2222.74,1.30448,0.75777,0.78162,0.7469,0.50081,0.57707,0.38893,1.00184,0.67001,0.77984,0.00042773,0.00042773,0.00042773
148,2239.75,1.26778,0.69372,0.7848,0.75316,0.50881,0.58072,0.38808,0.99995,0.65851,0.7798,0.000427235,0.000427235,0.000427235
149,2254.12,1.3086,0.70199,0.78301,0.75193,0.51742,0.58396,0.38879,0.99142,0.65163,0.77937,0.00042674,0.00042674,0.00042674
150,2261.01,1.30949,0.71296,0.78033,0.76829,0.51666,0.58596,0.39105,0.97884,0.64081,0.77919,0.000426245,0.000426245,0.000426245
151,2286.47,1.22212,0.67605,0.78951,0.75125,0.52984,0.59128,0.395,0.97188,0.633,0.77991,0.00042575,0.00042575,0.00042575
152,2296,1.27003,0.69545,0.78886,0.73446,0.53465,0.59262,0.39389,0.97034,0.63322,0.78003,0.000425255,0.000425255,0.000425255
153,2302.96,1.20629,0.682,0.78723,0.7512,0.52742,0.59562,0.39424,1.00745,0.63639,0.78046,0.00042476,0.00042476,0.00042476
154,2324.93,1.35863,0.71839,0.78393,0.76161,0.52123,0.59206,0.39601,0.97089,0.63732,0.7798,0.000424265,0.000424265,0.000424265
155,2336.72,1.36197,0.74182,0.77955,0.74682,0.52695,0.59117,0.39324,0.96819,0.6387,0.78007,0.00042377,0.00042377,0.00042377
156,2362.44,1.2949,0.69876,0.78279,0.73715,0.52393,0.58702,0.392,0.97502,0.64296,0.7797,0.000423275,0.000423275,0.000423275
157,2381.97,1.35047,0.72844,0.77488,0.75004,0.51965,0.58788,0.39146,0.99982,0.65101,0.78003,0.00042278,0.00042278,0.00042278
158,2395.63,1.39496,0.72306,0.77874,0.7435,0.5265,0.5924,0.3927,1.009,0.66493,0.77905,0.000422285,0.000422285,0.000422285
159,2426.79,1.23679,0.68208,0.78662,0.74037,0.52977,0.59535,0.39932,0.96374,0.65708,0.7783,0.00042179,0.00042179,0.00042179
160,2435.71,1.24317,0.66734,0.78158,0.75323,0.53322,0.59906,0.40248,0.97868,0.64161,0.77858,0.000421295,0.000421295,0.000421295
161,2453.93,1.34382,0.70431,0.78546,0.7628,0.53146,0.60133,0.40629,0.95213,0.63161,0.77883,0.0004208,0.0004208,0.0004208
162,2463.68,1.27812,0.71216,0.7857,0.75763,0.52647,0.59355,0.39687,0.99249,0.64334,0.77926,0.000420305,0.000420305,0.000420305
163,2477.83,1.32798,0.69551,0.78162,0.74634,0.53096,0.59027,0.39812,0.97814,0.64272,0.77927,0.00041981,0.00041981,0.00041981
