epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1312.82,1.29847,0.67818,0.78866,0.76377,0.59796,0.68888,0.42906,1.16269,0.62964,0.80084,0.000479705,0.000479705,0.000479705
43,1342.42,1.23976,0.7124,0.78805,0.80151,0.59141,0.70289,0.45296,1.12299,0.61547,0.79979,0.00047921,0.00047921,0.00047921
44,1374.44,1.22531,0.64816,0.78168,0.79856,0.60312,0.70679,0.45717,1.13056,0.6237,0.79871,0.000478715,0.000478715,0.000478715
45,1406.45,1.22992,0.64207,0.7874,0.81141,0.61196,0.71401,0.46155,1.12459,0.60443,0.79883,0.00047822,0.00047822,0.00047822
46,1438.69,1.22284,0.61697,0.77367,0.80875,0.60595,0.72253,0.46547,1.13583,0.622,0.798,0.000477725,0.000477725,0.000477725
47,1467.99,1.35709,0.67057,0.78613,0.80971,0.61455,0.73026,0.47444,1.10286,0.60394,0.7979,0.00047723,0.00047723,0.00047723
48,1501.96,1.32954,0.73227,0.77566,0.801,0.61282,0.72277,0.47295,1.09216,0.59688,0.79775,0.000476735,0.000476735,0.000476735
49,1530.8,1.35215,0.82121,0.78807,0.80005,0.60745,0.71913,0.46715,1.1199,0.62333,0.79931,0.00047624,0.00047624,0.00047624
50,1560.75,1.32756,0.6415,0.7849,0.80699,0.61533,0.726,0.46926,1.10134,0.58523,0.79803,0.000475745,0.000475745,0.000475745
51,1602.98,1.20399,0.62553,0.77722,0.81567,0.61083,0.72698,0.47005,1.101,0.57409,0.79648,0.00047525,0.00047525,0.00047525
52,1628.95,1.24775,0.62322,0.78395,0.78949,0.62192,0.71935,0.4684,1.10074,0.59305,0.79559,0.000474755,0.000474755,0.000474755
53,1656.49,1.24686,0.63805,0.78886,0.7819,0.61636,0.71409,0.45443,1.12804,0.59506,0.79743,0.00047426,0.00047426,0.00047426
54,1685.43,1.29442,0.64127,0.78209,0.79205,0.61369,0.71405,0.4565,1.12423,0.58977,0.79858,0.000473765,0.000473765,0.000473765
55,1713.84,1.25042,0.61936,0.79176,0.78822,0.61208,0.71716,0.46098,1.1097,0.59084,0.798,0.00047327,0.00047327,0.00047327
56,1737.05,1.28278,0.66154,0.7768,0.80734,0.62567,0.73175,0.476,1.08818,0.58921,0.79575,0.000472775,0.000472775,0.000472775
57,1761.23,1.38646,0.75512,0.77016,0.83364,0.62297,0.74267,0.48662,1.07096,0.56361,0.79505,0.00047228,0.00047228,0.00047228
58,1795.35,1.20394,0.6006,0.78311,0.839,0.61098,0.74154,0.48842,1.06846,0.57034,0.79547,0.000471785,0.000471785,0.000471785
59,1830.54,1.31774,0.68235,0.7896,0.81844,0.61102,0.73357,0.47504,1.11941,0.59902,0.79693,0.00047129,0.00047129,0.00047129
60,1854.57,1.12074,0.58854,0.7843,0.82902,0.62392,0.74129,0.49104,1.05044,0.56985,0.79563,0.000470795,0.000470795,0.000470795
61,1892.74,1.1668,0.59169,0.78787,0.8341,0.61192,0.73803,0.49088,1.05257,0.57422,0.79604,0.0004703,0.0004703,0.0004703
62,1926.23,1.26366,0.60895,0.78058,0.82828,0.61733,0.73542,0.48157,1.11231,0.58296,0.79862,0.000469805,0.000469805,0.000469805
63,1953.01,1.2131,0.60056,0.77567,0.83418,0.61693,0.73851,0.48945,1.05726,0.55795,0.79591,0.00046931,0.00046931,0.00046931
64,1984.62,1.26833,0.66292,0.78936,0.8346,0.61616,0.73555,0.4747,1.09894,0.57236,0.79704,0.000468815,0.000468815,0.000468815
65,2011.95,1.21595,0.57922,0.78637,0.85392,0.61029,0.74033,0.47497,1.1287,0.57598,0.79754,0.00046832,0.00046832,0.00046832
66,2048.44,1.41172,0.69588,0.78678,0.81871,0.60228,0.7291,0.45923,1.1943,0.60261,0.79737,0.000467825,0.000467825,0.000467825
67,2083.32,1.3636,0.70894,0.78535,0.80088,0.61687,0.72976,0.4686,1.1674,0.60245,0.79743,0.00046733,0.00046733,0.00046733
68,2108.65,1.30237,0.62215,0.78523,0.82819,0.61996,0.73969,0.48491,1.11215,0.58494,0.79769,0.000466835,0.000466835,0.000466835
69,2136.65,1.306,0.65538,0.79097,0.8324,0.61079,0.73776,0.48711,1.07201,0.5817,0.79625,0.00046634,0.00046634,0.00046634
70,2162.97,1.18549,0.58775,0.78079,0.82626,0.62984,0.74167,0.48708,1.0544,0.54974,0.79466,0.000465845,0.000465845,0.000465845
71,2192.12,1.10942,0.5952,0.77981,0.83468,0.624,0.74493,0.49045,1.03509,0.55035,0.79488,0.00046535,0.00046535,0.00046535
72,2222.51,1.08231,0.58738,0.78402,0.82833,0.6173,0.74332,0.49444,1.06085,0.59205,0.79555,0.000464855,0.000464855,0.000464855
73,2253.25,1.27505,0.65664,0.78408,0.82769,0.6368,0.75129,0.50362,1.02321,0.54636,0.79488,0.00046436,0.00046436,0.00046436
